"","User.ID","feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9"
"2358",21905,0.1,0.1,0.1428571,0.1428571,0.1,0.1,0.4285714,0.1428571,0.4285714
"2359",21187,0.1445312,0.225,0.2159091,0.2142857,0.203125,0.2361111,0.1944444,0.25,0.15625
"2360",255038,1.25,1.25,1.375,1.125,1.25,1.25,1.083333,1.375,0.875
"2361",135627,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2362",182306,0.36,0.2894737,0.3555556,0.4,0.46,0.2636364,0.35,0.6,0.525
"2363",256470,0.1,0.125,0.125,1,0.125,0.125,0.125,0.125,1
"2364",200718,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2365",20413,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2366",247492,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2367",81333,0.3055556,0.2794118,0.3172414,0.3529412,0.28125,0.3,0.3333333,0.2891566,0.373494
"2368",218735,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2369",94350,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2370",60083,0.247191,0.2325581,0.1728395,0.1639344,0.164557,0.23,0.2051282,0.1555556,0.2264151
"2371",90966,0.2327586,0.2612613,0.3166667,0.3953488,0.1990291,0.2794118,0.2473684,0.1604938,0.2293578
"2372",19655,0.1428571,0.2857143,0.3571429,0.4285714,0.1666667,0.1904762,0.3,0.1,0.2857143
"2373",150687,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2374",55411,0.2142857,0.2333333,0.2125,0.25,0.2555556,0.2181818,0.1605263,0.3,0.18
"2375",57247,0.2083333,0.175,0.2083333,0.25,0.1875,0.1785714,0.234375,0.3333333,0.5625
"2376",238698,0.25,0.1,0.1666667,0.2,0.1,0.3,0.2,0.1,0.1
"2377",162167,0.3529412,1,1,1,0.4444444,1,0.4444444,1,1
"2378",241271,1,1,1,1,1,0.125,1,1,1
"2379",208314,0.175,0.2083333,0.15,0.2083333,0.25,0.1826923,0.275,0.125,0.2083333
"2380",40483,1.166667,1,1.388889,2.333333,1.666667,0.8333333,0.6666667,2.333333,2.333333
"2381",87172,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2382",219781,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2383",184335,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2384",243642,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2385",140967,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2386",22107,0.2078313,0.2095491,0.1978261,0.2011494,0.2179487,0.2039216,0.2063107,0.2241379,0.2238806
"2387",255823,0.4285714,0.1428571,0.1,0.1,0.1,0.1428571,0.1428571,0.1,0.4285714
"2388",99227,0.2222222,0.2698413,0.1604938,0.1774194,0.1888889,0.2155172,0.2075472,0.2222222,0.1555556
"2389",204641,0.7333333,0.7,0.7506849,0.8095238,0.7214286,0.7709091,0.7552941,0.7272727,0.773913
"2390",213726,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2391",122076,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2392",216606,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2393",277516,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2394",18852,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2395",114052,0.72,0.6,0.7428571,0.8666667,0.7,0.4,0.6571429,0.6,0.6
"2396",88121,0.4,0.2,0.325,0.35,0.15,0.28,0.3333333,0.2,0.15
"2397",206399,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2398",31759,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2399",207863,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2400",239847,0.4107143,0.4117647,0.4928571,0.5428571,0.3861386,0.3613445,0.52,0.4857143,0.5595238
"2401",141408,0.2,0.1,0.25,0.2,0.2,0.1,0.2,0.1,0.1
"2402",54286,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2403",212405,0.1,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2404",165616,0.4285714,0.1,0.4285714,0.4285714,0.4285714,0.1,0.4285714,0.1,0.1
"2405",80749,0.1666667,0.1388889,0.2222222,0.2222222,0.1388889,0.1666667,0.1388889,0.2222222,0.1666667
"2406",118891,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2407",132552,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2408",221823,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2409",245941,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2410",18555,0.25,0.1875,1,0.1,0.375,0.1,0.25,0.1,1
"2411",159879,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2412",33523,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2413",187883,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2414",194833,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2415",76727,0.125,0.1,0.125,0.1,0.1,0.1,0.1,0.1,0.1
"2416",53557,0.1,0.1,0.2105263,0.1111111,0.2105263,0.1111111,0.1578947,0.1,0.3
"2417",12863,0.2453704,0.1862069,0.2093023,0.1989796,0.3057325,0.2094595,0.2610966,0.1272727,0.2142857
"2418",60481,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2419",201975,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2420",102840,0.1,0.1,0.25,0.1,0.1,0.5,0.3,1,0.1
"2421",47023,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2422",41706,0.2307692,0.2222222,0.1911765,0.18,0.1923077,0.1911765,0.22,0.2352941,0.25
"2423",226903,0.2063492,0.1921922,0.1241465,0.1728395,0.1975309,0.2051282,0.1782407,0.2222222,0.1574074
"2424",80623,0.3166667,0.372093,0.52,0.4255319,0.4255319,0.5538462,0.4266667,0.65,0.5238095
"2425",144802,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2426",221702,0.25,0.2375,0.1577381,0.1785714,0.1805556,0.1833333,0.2058824,0.25,0.225
"2427",123472,0.1428571,0.4285714,0.3214286,0.3571429,0.2857143,1,0.5714286,0.2857143,0.5714286
"2428",136723,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2429",16393,0.1111111,0.1111111,0.1111111,0.1,0.1111111,0.1111111,0.1111111,0.1,0.1
"2430",215742,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.4,0.4
"2431",101341,0.5571429,0.5714286,0.5111111,0.7333333,0.4,0.525,0.7,0.7,0.575
"2432",163102,0.2857143,0.1,0.2857143,0.2857143,0.1,0.1,0.1,0.2857143,0.2857143
"2433",263994,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2434",61208,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1
"2435",248230,0.125,0.1,0.125,0.1,0.125,0.1,0.125,0.1,0.1
"2436",138605,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2437",270192,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2438",50861,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2439",4682,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
"2440",21063,0.125,0.125,0.125,0.125,0.125,0.1875,0.25,0.1875,1
"2441",234779,0.1,0.1,0.1,0.2,0.1,1,1,0.1,0.1
"2442",63615,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2443",68917,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2444",155924,0.220339,0.225,0.1770833,0.1627907,0.2183908,0.1985816,0.2295082,0.1428571,0.1826087
"2445",116786,0.5625,0.5625,0.5,0.5,0.5625,0.6111111,0.625,0.75,0.75
"2446",27953,0.4285714,0.1,0.1,0.1,0.4285714,0.4285714,0.1,0.1,0.1
"2447",266309,0.1,0.1,0.3333333,0.1,0.1,0.1,0.1,0.1,0.1
"2448",181586,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2449",68555,0.3094444,0.3343927,0.326779,0.3339544,0.3354565,0.2979371,0.3317359,0.3449175,0.3739879
"2450",66050,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2451",112197,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2452",211412,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2453",12393,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2454",82232,1,1,1,1,1,1,1,1,1
"2455",233287,0.5,0.3888889,0.6666667,0.6666667,0.5,0.6666667,0.5833333,0.6666667,0.5833333
"2456",16650,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2457",76007,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2458",32159,0.3611111,0.2903226,0.2727273,0.375,0.2903226,0.2857143,0.21875,0.4166667,0.3181818
"2459",263482,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2460",28573,1.666667,1.666667,1.666667,1.666667,1.666667,1.666667,1.666667,1.666667,1.666667
"2461",126889,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2462",244395,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2463",215464,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2464",212771,0.3333333,0.1111111,0.1111111,0.1666667,0.1666667,0.1111111,0.1111111,0.1111111,0.1111111
"2465",240258,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2466",111527,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2467",203253,0.2857143,0.2857143,0.2857143,0.2857143,0.2857143,0.2857143,0.2857143,0.2857143,0.2857143
"2468",45371,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2469",14982,0.1428571,0.1904762,0.2380952,0.1,0.1428571,0.2,0.1851852,0.1,0.1
"2470",192570,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2471",195591,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2472",25956,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2473",19868,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2474",26135,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2475",48761,0.2083333,0.1,0.125,0.1,0.125,0.125,0.125,0.1,0.125
"2476",66207,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2477",115551,0.1388889,0.125,0.1704545,0.125,0.2083333,0.125,0.1875,0.15625,0.25
"2478",217018,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2479",227062,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2480",261773,0.1666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2481",65513,0.25,0.1428571,0.1428571,0.1428571,0.1428571,0.2857143,0.1428571,0.1428571,0.1428571
"2482",264464,0.6875,0.6923077,0.6444444,0.6577181,0.627907,0.7663551,0.5909091,0.6862745,0.6712329
"2483",153346,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2484",124125,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2485",69662,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2486",238575,0.2222222,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2487",48857,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2488",22678,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2489",277052,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2490",149696,1.851852,2.111111,1.615385,1.833333,1.625,1.904762,1.615385,2,2.166667
"2491",144389,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2492",151492,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2493",29025,0.2222222,0.1666667,0.1666667,0.25,0.2083333,0.1666667,0.2,0.1666667,0.1666667
"2494",134794,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2495",226209,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
"2496",152831,0.2758621,0.1666667,0.2142857,1,0.24,0.1621622,0.2222222,0.1,0.1
"2497",70574,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2498",193166,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2499",25716,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2500",90437,0.1625,0.2175926,0.225,0.1785714,0.1785714,0.1907895,0.14375,0.15625,0.171875
"2501",57551,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2502",210692,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2503",225296,0.125,0.1,0.1,0.125,0.1,0.1,0.1,0.1,0.125
"2504",170066,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2505",87194,0.2083333,0.1964286,0.2265625,0.1607143,0.2321429,0.1923077,0.1704545,0.2,0.125
"2506",159054,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2507",190664,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2508",172119,0.286645,0.2546584,0.3075171,0.315534,0.2607313,0.2846154,0.2824497,0.3858696,0.3519062
"2509",14103,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2510",83530,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2511",22836,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2512",16338,0.1,0.1,0.2,0.1,1,0.1,0.3,1,0.1
"2513",266302,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2514",97274,1,0.8,0.8,0.8666667,0.1,0.9,0.95,0.1,1
"2515",20297,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2516",71912,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2517",102118,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2518",132435,0.2857143,0.4285714,0.4285714,0.4285714,0.2857143,0.1,0.2857143,0.1,0.1
"2519",137103,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2520",51946,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.2,0.1
"2521",29555,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2522",277641,0.1333333,0.173913,0.1333333,1,0.1428571,0.1428571,0.1333333,0.1428571,0.125
"2523",201964,0.1688312,0.2325581,0.24,0.2714286,0.3278689,0.2236842,0.2207792,0.32,0.2394366
"2524",54311,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2525",78575,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2526",3463,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2527",226991,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2528",259231,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2529",259939,0.1971831,0.2525253,0.1888112,0.1538462,0.2063492,0.1925466,0.1851852,0.2962963,0.1666667
"2530",151547,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2531",276866,0.25,0.125,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2532",145094,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2533",19547,0.2397661,0.2339181,0.202381,0.2962963,0.2777778,0.1680217,0.2435897,0.5555556,0.2828283
"2534",5599,0.2916667,0.25,0.1964286,0.275,0.25,0.25,0.1875,0.1,0.125
"2535",117719,0.1,0.1428571,0.2857143,0.1,0.1,0.2142857,0.2857143,0.1,0.1
"2536",189130,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2537",143022,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2538",129969,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2539",252864,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2540",101554,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2541",170774,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2542",209158,0.1,0.1,0.375,0.1,0.1,0.375,0.1,0.1,0.1
"2543",58134,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2544",9884,0.2,0.2333333,0.18,0.125,0.1666667,0.2333333,0.2,0.1,0.2
"2545",244879,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2546",18660,0.424,0.1795367,0.3699284,0.4545455,0.442029,0.4125,0.4761905,0.4186047,0.4672897
"2547",178746,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2548",218451,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2549",200584,0.5555556,0.5555556,0.5555556,0.5555556,0.5555556,0.5555556,0.5555556,0.5555556,0.5555556
"2550",25332,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2551",120083,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2552",251862,2,2.166667,3,2.5,2.5,2.5,2.5,2.5,2.5
"2553",43820,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2554",14154,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2555",143631,0.55,0.3,0.1,0.1,0.55,0.8,0.55,0.1,0.55
"2556",151887,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2557",241351,0.2142857,0.1,0.1428571,0.1,0.1428571,0.1,0.2857143,0.1,0.1
"2558",259825,0.1333333,0.2,0.225,0.2,0.175,0.25,0.2,0.2,0.2
"2559",188286,0.1666667,0.2333333,0.2333333,0.225,0.2125,0.3333333,0.25,0.25,0.2166667
"2560",210858,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2561",250705,0.1,0.1,0.1,0.1,1,0.1,0.1,0.1,0.1
"2562",238041,0.1944444,0.25,0.1666667,0.1944444,0.1481481,0.1269841,0.1666667,0.2222222,0.1666667
"2563",8297,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2564",144950,0.375,0.25,0.25,0.1,0.25,0.125,0.1875,0.1,0.1
"2565",176459,0.3306452,0.3753149,0.4187082,0.4435146,0.3628692,0.3702032,0.3563218,0.3294118,0.228482
"2566",149006,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2567",212833,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2568",162435,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2569",54192,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2570",242581,0.2285714,0.1612903,0.2527473,0.2470588,0.2592593,0.1971831,0.2065217,0.2,0.2307692
"2571",41533,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667
"2572",185295,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2573",67629,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2574",257063,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2575",62570,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2576",210154,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2577",159092,0.2875,0.2916667,0.2460938,0.3,0.25,0.2559524,0.2125,0.28125,0.25
"2578",15891,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
"2579",147799,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2580",58278,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2581",54819,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2582",196628,0.2,0.1607143,0.1891892,0.2142857,0.2083333,0.15,0.203125,0.125,0.22
"2583",18770,0.1,0.3,0.1,0.1,0.1,0.3,0.3,0.1,0.1
"2584",120443,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2585",57070,0.6666667,0.6,0.6666667,0.6,0.6,0.6,0.8,0.7,0.6666667
"2586",239078,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2587",271170,1,1,0.1,0.1,1,1,1,0.1,0.1
"2588",32439,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2589",115477,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2590",251756,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2591",70395,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2592",113531,0.277592,0.1814346,0.2326044,0.2473118,0.2705314,0.2386364,0.2405797,0.3055556,0.2663043
"2593",263649,0.5,0.3333333,0.3333333,0.25,0.25,0.3333333,0.3333333,0.3333333,0.3333333
"2594",151423,1,1,0.1,0.1,0.125,1,1,0.1,1
"2595",234032,0.5658915,0.5348837,0.5875,0.5128205,0.46,0.525641,0.556701,0.5,0.5762712
"2596",77425,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2597",180509,0.4444444,0.4444444,0.4444444,0.4444444,0.4444444,0.4444444,0.2777778,0.4444444,0.4444444
"2598",30088,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2599",113064,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2600",253668,0.1959459,0.2166667,0.2303922,0.2407407,0.2432432,0.2222222,0.2195122,0.5,0.3225806
"2601",12422,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2602",62922,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2603",52994,0.6363636,0.6989619,0.8477218,0.6276151,0.7,0.7115987,0.7205479,0.6444444,0.78
"2604",147838,0.1,0.1,0.1,0.7,0.1,0.1,0.4,1,0.1
"2605",70475,0.3214286,0.2857143,0.2857143,0.3571429,0.4285714,0.3170732,0.2714286,0.5714286,0.3333333
"2606",13039,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2607",26314,0.125,0.125,0.125,0.2,0.1333333,0.125,0.125,0.1,0.125
"2608",143929,0.15,0.2083333,0.2083333,0.25,0.1666667,0.1875,0.1875,0.3125,0.25
"2609",205560,0.2727273,0.1428571,0.1428571,0.1428571,0.1428571,0.2142857,0.1891892,0.1333333,0.1363636
"2610",97968,0.2906977,0.2435897,0.1647059,0.2159091,0.2178218,0.2337662,0.1983471,0.2727273,0.172043
"2611",262902,0.3152639,0.2744015,0.2457879,0.24375,0.2951699,0.2417437,0.2484361,0.2450331,0.2907609
"2612",276332,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2613",35598,0.21875,0.28125,0.2941176,0.3846154,0.28125,0.2978723,0.2380952,0.173913,0.125
"2614",134156,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2615",223777,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2616",179797,0.3518519,0.4032258,0.3269231,0.3083333,0.3185185,0.3852459,0.2968037,0.25,0.3925234
"2617",73292,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2618",242334,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2619",94043,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2620",274744,0.3181818,0.5833333,0.375,0.4166667,0.2916667,0.3,0.2857143,0.5,0.2916667
"2621",214403,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2622",197953,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2623",28133,0.2,0.2083333,0.3,0.21875,0.25,0.21875,0.25,0.2083333,0.2083333
"2624",235721,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2625",171104,0.3888889,0.1666667,0.3,0.25,0.1666667,0.3333333,0.4583333,0.1666667,0.1666667
"2626",235579,1,0.8,1,0.6666667,1,0.8666667,0.9,0.6,1
"2627",79550,0.25,0.2142857,0.2857143,0.25,0.3333333,0.244898,0.3142857,0.4285714,0.1428571
"2628",265937,0.1,0.1,0.1,0.125,0.1,0.1,0.1,0.1,0.1
"2629",240226,0.2214286,0.2307692,0.2189189,0.15,0.2166667,0.1615385,0.1896552,0.1666667,0.17
"2630",28339,1.333333,0.1,1.833333,1,1.6,0.1,1.809524,2.333333,1.8
"2631",245203,0.3085938,0.2612394,0.353139,0.3469388,0.286645,0.3682171,0.3625632,0.2878788,0.3916667
"2632",111864,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2633",103339,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2634",238922,0.2933333,0.2375,0.1714286,0.15,0.2375,0.25,0.25,0.2,0.22
"2635",244685,0.2688172,0.2783705,0.2438341,0.2460317,0.2661597,0.2685624,0.253386,0.2577963,0.2327209
"2636",90736,0.2716763,0.2881356,0.2627986,0.257384,0.2204301,0.2628205,0.2242063,0.25,0.242915
"2637",248726,0.2916667,0.2569444,0.2368421,0.2678571,0.1923077,0.2102273,0.2386364,0.275,0.3035714
"2638",274344,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2639",250666,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2640",190808,0.2470588,0.375,0.3641026,0.2792793,0.4013605,0.2643678,0.3333333,0.3461538,0.2676056
"2641",120835,0.1428571,0.1428571,0.1,0.1,0.1,0.1,0.1428571,1.25,0.1
"2642",123784,0.2323232,0.3163265,0.2828283,0.3157895,0.2653061,0.2898551,0.247191,0.3684211,0.4102564
"2643",232115,0.1,0.1,0.1,0.1,0.1,0.1,1,0.1,0.1
"2644",259229,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2645",140850,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
"2646",103141,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2647",278636,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2648",30378,0.4,1,0.3,0.25,0.4,0.25,0.4,1,1
"2649",266537,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2650",249673,0.5,0.15,0.25,0.2666667,0.2,0.2666667,0.26,1,0.3
"2651",266260,1.558824,1.46875,1.555556,1.05,1.722222,1.78125,1.4,2.166667,1.666667
"2652",153469,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"2653",2012,0.337386,0.4454148,0.4663212,0.4473684,0.3850575,0.5185185,0.5718954,0.4134615,0.422619
"2654",210095,0.1,0.1,8,0.1,0.1,0.1,0.1,0.1,0.1
"2655",158126,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
